DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
NP202200000369,NPGE81FL,NP,2022,369,NP2022DHS,2260.892334,2287.339111,2835.483887,2732.787354,3079.683105,37.03363419,22.3394928,20.02070427,38.11049652,30.48707199,23.87023926,23.13768387,23.12784767,22.10109901,21.10224915,11.43294239,11.56801224,12.0217886,11.44574738,11.42991924,4,1265.317383,0.337518543,0.348158866,0.339197159,0.367399305,0.378751814,4.3966465,4.293589115,4.405740738,4.291670799,4.425588608,25.45319176,11,4.612211227,17.40745544,17.14111137,17.53752327,16.93501091,16.01675797,73.51887512,78.14203644,60.25287247,5.030612469,10.32611656,21.4040947,21.45792961,22.41987801,21.47999191,21.32692528,15.6590271,15.64539909,16.38214684,15.7269392,15.59901619,9.970804214,9.884953499,10.39768505,10.02903652,9.894024849,0,10.94467163,11.14453697,11.94719887,11.76892376,10.93126583,3.141941547,3.090205431,3.141782522,3.07923913,3.110677004,116.3575134,69.03362274,62.9006958,117.3513336,94.83543396,1800.921387,1294.560547,1285.770142,1353.408203,1446.37146,10.39185238,12.0767498,16.72772789,21.31939507,23.33009529,23.98434067,22.78658295,22.61418533,21.69708633,19.05552292,14.1563015,11.11721134,178.2314453,288.2599487,293.4648438,285.2451782,253.5310516,268.934845,2151.943604,2459.939209,2553.258545,2449.708252,2100.635742,114.2496948,130.6016083,135.5560608,130.0584259,111.5256882,6.458253384,6.298898697,4.818865776,7.524995327,6.954342842
NP202200000370,NPGE81FL,NP,2022,370,NP2022DHS,4406.111328,5127.181152,5096.458008,5978.77002,6388.22998,36.99216843,22.02790833,19.66891098,37.51833344,29.88983536,25.90969658,25.50741959,25.50548553,24.55807877,23.16281128,11.4088974,11.54346085,11.97675037,11.36501789,11.3911171,4,1045.257813,0.303830385,0.32313177,0.308432639,0.326863706,0.348390818,3.723411322,3.642648935,3.781808376,3.613182783,3.732371092,36.4009552,11,6.888230801,19.4804039,19.44952583,19.80822372,19.09237289,18.07080841,99.49653625,118.4169846,85.54101563,4.214026451,9.455120087,22.41161728,22.45000076,23.41685486,22.4587822,22.33054161,16.68054199,16.64929008,17.40199661,16.74625397,16.61951637,11.00221348,10.90269089,11.44010448,11.08991623,10.9375,0,13.05111122,13.39163208,14.11096096,13.62666702,12.97880459,3.218793392,3.165133238,3.212167263,3.153327703,3.182363987,119.0701523,69.7212677,63.17983246,118.3075943,95.12033844,1794.679321,1257.540771,1247.199951,1317.823853,1502.713623,11.46870041,13.3441,18.10819435,22.79064941,25.01190186,25.45933533,24.16022873,24.06107903,23.08812904,20.37602043,15.46298218,12.22695923,165.6894531,682.6817627,657.8156128,619.965332,554.6732178,557.8553467,4362.810059,4987.234863,5176.428711,4966.492676,4258.789551,231.627655,264.7792358,274.8237915,263.678009,226.1050568,6.2723279,6.14764595,4.668205738,7.285338402,6.751308918
NP202200000371,NPGE81FL,NP,2022,371,NP2022DHS,2458.731201,3265.382813,3274.253174,4101.475098,4446.921875,36.76625061,21.88248634,19.62695503,37.54588699,29.77741623,23.25443268,22.60614586,22.96166611,21.4926033,20.41711617,11.41549492,11.54947948,11.99075508,11.38932323,11.39088535,4,1432.332153,0.319997132,0.329912513,0.315354675,0.337303638,0.356678933,4.458411217,4.386341095,4.423359394,4.346770763,4.465091228,29.81925964,11,5.891928196,16.68818283,16.29442787,17.03661537,16.19505119,15.37777615,75.47680664,81.14593506,57.58718872,5.789533615,9.302640915,21.48789024,21.52916718,22.49752617,21.54986954,21.40820313,15.75403595,15.72695255,16.4763031,15.82460976,15.69856834,10.07200527,9.974218369,10.50677109,10.15507793,10.01458359,0,10.12193203,9.982708931,11.11156273,10.89750004,10.33843613,3.162890673,3.109114647,3.157421827,3.098697901,3.130859375,116.2876282,68.03515625,61.97057343,116.3433609,93.22890472,1758.811523,1239.998169,1233.746948,1337.87439,1475.943848,10.0811224,11.79897785,16.37526131,21.01589012,23.09478569,23.80737305,22.56542778,22.42815971,21.47396278,18.78392601,13.89756012,10.82948971,228.4091797,413.7770996,418.9475098,406.0509949,380.5093994,388.3296509,3120.404297,3567.010254,3702.327393,3552.175049,3046.005859,165.7331696,189.4536285,196.640686,188.6656799,161.781662,6.403450489,6.267356396,4.774895668,7.449921608,6.881783485
NP202200000372,NPGE81FL,NP,2022,372,NP2022DHS,4580.829102,4517.312988,4867.250488,5744.92627,6145.224609,36.34867477,21.14764595,19.01132584,36.75529861,28.77648926,19.78700829,19.2601738,20.17246628,18.5913887,17.98983192,11.37269974,11.50746536,11.93216133,11.28914928,11.31328106,4,1719.818359,0.344522148,0.348573774,0.326257825,0.369300842,0.370204985,4.819435596,4.781853199,4.710876942,4.682326317,4.80199194,35.97579956,11,4.221281052,14.48429966,14.04993057,14.72890568,14.03341961,13.31219101,64.01136017,86.58093262,63.5612793,4.620423317,9.349531174,21.23572159,21.25694466,22.23719597,21.27096367,21.14040756,15.52721405,15.47721386,16.24730873,15.59483528,15.46671009,9.861328125,9.743836403,10.30503464,9.976172447,9.824305534,0,9.181591034,8.839687347,9.285347939,9.475451469,8.634549141,3.16488719,3.108941078,3.154383659,3.101302147,3.131640673,115.0394516,65.74678802,59.96901321,113.9892807,90.11762238,1755.082153,1304.125366,1188.540771,1348.291626,1535.322876,9.12983036,10.75438976,15.18531704,19.86633301,22.02514076,22.88887405,21.66231728,21.50101471,20.52323151,17.71849823,12.85410404,9.868278503,299.8398438,586.2876587,579.5697021,559.4981079,532.9785767,536.6347656,4519.726074,5166.608887,5362.60791,5145.121094,4411.964355,240.2483978,274.6337891,285.0522156,273.4916077,234.5202637,6.353146553,6.256392956,4.742465019,7.435286045,6.816757679
NP202200000373,NPGE81FL,NP,2022,373,NP2022DHS,3159.610352,3253.112061,3841.103027,4048.375488,4195.026367,36.5710144,21.21187592,18.953228,36.55514908,28.73908424,25.75416565,25.57811356,25.53715324,24.88677025,23.41348267,11.3583765,11.49415588,11.90366077,11.23758698,11.30188084,4,1430.841797,0.296938688,0.315036058,0.302128255,0.331227124,0.3451612,3.871779442,3.831207752,3.875662565,3.733599424,3.853430271,46.33169556,9,7.638014793,19.70232964,19.88821793,20.23667717,19.6224823,18.36490631,84.47996521,98.59963226,82.79748535,5.090537071,8.780669212,22.48956871,22.50277901,23.48334885,22.49853897,22.3897419,16.78835297,16.7279377,17.50720596,16.84885788,16.71934319,11.12912369,11.00512123,11.57968807,11.25745106,11.08611107,0,13.65049267,14.19832134,14.93620396,14.35819435,13.31633091,3.245355844,3.189091444,3.232132673,3.180063725,3.205801487,118.6859512,67.64661407,61.25934601,116.2477036,92.13179779,1689.472412,1214.961426,1112.254028,1243.356812,1449.153931,11.45589256,13.38271332,17.99052238,22.84663391,25.19251633,25.72724724,24.53075218,24.27339745,23.286026,20.42709732,15.51378536,12.15606689,181.4482422,428.020874,417.3731689,400.1467896,375.5831604,366.3327637,2881.020996,3293.365479,3418.301514,3279.668457,2812.330078,153.0804596,174.9900208,181.6283875,174.2622375,149.4306335,6.155574322,6.082906246,4.584317207,7.196136951,6.617888927
NP202200000374,NPGE81FL,NP,2022,374,NP2022DHS,3934.769287,4638.320313,4439.788086,5395.345703,5887.335449,36.28953552,20.8295002,18.72942162,36.47119904,28.34984589,24.68647766,23.83725548,24.28951263,23.46392441,22.25712204,11.32139778,11.45642376,11.87443638,11.20668411,11.24019146,4,1129.098755,0.291935235,0.308963001,0.293657988,0.312428832,0.335422307,4.825078011,4.790472984,4.716900826,4.65864563,4.788528442,37.82672882,11,5.852140427,19.07240486,18.45709991,19.31107521,18.72152901,17.63620186,82.92567444,102.4319839,76.96433258,2.559865236,6.997060776,21.19170952,21.20000076,22.18676186,21.20924568,21.08285713,15.51063442,15.44605064,16.22699738,15.57356834,15.44405365,9.867491722,9.738801956,10.31232643,9.997786522,9.840277672,0,13.45833397,13.07694435,14.33263874,13.9791317,13.01528168,3.164626837,3.107725859,3.15151906,3.101475716,3.129123211,114.8428421,64.7323761,59.02613068,113.1145401,88.7101593,1699.140991,1241.411377,1146.497559,1303.202271,1525.316528,10.67824173,12.46694183,16.95124626,21.77340889,24.06002045,24.75124168,23.55560493,23.33070183,22.32297134,19.48007965,14.58237648,11.38656235,217.2314453,599.8903198,575.6591187,538.9961548,484.7841492,498.3455811,3832.725098,4365.045898,4514.145996,4315.584961,3687.638672,203.8128052,232.1200256,240.0487213,229.4898376,196.0975494,6.324318409,6.251766205,4.71774292,7.43422699,6.774040699
NP202200000375,NPGE81FL,NP,2022,375,NP2022DHS,3719.513184,3764.853516,4105.4375,4297.634277,4918.089355,37.09459305,22.00493622,19.54190254,37.16963959,29.72326469,25.96219635,25.84649277,25.5787487,24.86590385,23.30666542,11.41193581,11.5477438,11.96236992,11.32595539,11.39869785,4,1231.774536,0.318856806,0.329060763,0.312146872,0.343737662,0.360971689,2.821449518,2.749109983,2.973862886,2.720381737,2.833137989,40.4414711,11,9.543632507,20.04374886,20.18711853,20.40178871,19.67022514,18.43397522,86.66311646,116.7573242,78.9357605,4.577710152,7.738569736,23.72079086,23.75139046,24.71879387,23.74075508,23.6379776,17.98867226,17.94700432,18.71050453,18.04865456,17.92053032,12.3082037,12.20147514,12.75642395,12.41263008,12.23819447,0,14.12530327,14.52774334,15.22482586,14.47454834,13.56128311,3.308290005,3.254079819,3.298480988,3.240885496,3.266015768,122.7196579,71.60581207,64.45859528,120.4625473,97.07665253,1777.665649,1231.68689,1201.122314,1251.935181,1483.796265,11.9584198,13.87141228,18.60269547,23.32821083,25.6456356,26.05617523,24.7937603,24.63133049,23.65094948,20.93192482,15.99125767,12.69968987,146.2099609,526.1349487,483.0294189,447.1217651,398.7078247,429.4746094,3699.805664,4229.336426,4389.777344,4211.742676,3611.58667,196.3490753,224.4513245,232.9659424,223.5176239,191.6672821,6.055056095,5.955663681,4.498576164,7.017161369,6.536445141
NP202200000376,NPGE81FL,NP,2022,376,NP2022DHS,1127.722046,1339.697876,1403.091309,1711.099976,1791.450195,37.36179352,22.54217148,20.1162281,38.21609879,30.63652611,25.74113655,25.13178253,25.0959034,24.2442131,23.20404053,11.40811634,11.54172516,11.99211502,11.40998268,11.4072628,4,1131.738281,0.319231629,0.337738425,0.324150592,0.346289635,0.361444652,3.580685854,3.462709665,3.693978548,3.469085455,3.597848654,33.25059891,11,5.891430855,19.51335907,19.46533012,19.59435081,19.06070518,18.28403091,82.68508148,83.24320221,65.04917145,5.359303951,10.65106106,22.28965569,22.34027863,23.29992676,22.35730743,22.21378708,16.55614853,16.53948212,17.27647591,16.62238121,16.49703407,10.88146687,10.7952261,11.30781269,10.94399643,10.80486107,0,13.28558064,13.79887676,14.09280109,13.87719917,13.36401939,3.191970587,3.139959574,3.189337492,3.126765013,3.156409264,119.2577438,70.7815094,64.15744019,119.4927521,96.70141602,1806.200073,1296.435669,1287.748779,1341.428833,1483.319458,11.25068092,13.05362988,17.83169365,22.45180321,24.59222984,25.1067791,23.81045914,23.66335106,22.73521805,20.07317734,15.15995407,11.99613762,139.6337891,176.198761,171.8827972,166.4559021,158.7452393,156.43927,1306.822876,1493.861084,1550.531738,1487.648193,1275.664917,69.35322571,79.27936554,82.28688049,78.949646,67.69966888,6.360252857,6.207758904,4.727372646,7.373480797,6.842012405
NP202200000377,NPGE81FL,NP,2022,377,NP2022DHS,4118.73877,5174.068359,4390.175781,5989.856445,6668.556641,37.54957581,22.65784645,20.13533401,38.1427803,30.70703697,26.02818108,25.64385414,25.45239639,24.54854202,23.38447762,11.40585899,11.54010487,11.98164082,11.38880253,11.41224003,4,990.9590454,0.320403427,0.327778131,0.322104186,0.348366141,0.365036219,2.857109308,2.73329401,3.059244871,2.749479055,2.877460957,41.61647034,11,6.978508949,20.0273304,20.09874916,19.8984375,19.59145737,18.53385544,102.9961166,173.2266083,79.20723724,4.46561861,10.49167442,23.22721291,23.27500153,24.23320389,23.27981758,23.15065193,17.49440002,17.47356796,18.21432304,17.55611992,17.43007851,11.82122421,11.73307323,12.25156307,11.88919258,11.73750019,0,14.02647686,14.55364609,14.34447956,14.63437462,13.68323326,3.250130177,3.198177099,3.246223927,3.18359375,3.210286379,122.0410156,72.46379852,65.36380768,121.4311218,98.5783844,1910.504761,1315.875488,1301.625122,1352.500488,1513.044312,11.69313526,13.53875828,18.33348274,22.98700905,25.21120453,25.63365555,24.3266449,24.18274498,23.2511425,20.58098602,15.66205597,12.44704151,122.0771484,741.5802002,663.8312378,612.7409668,555.7017212,582.335022,3976.868408,4546.055176,4718.513184,4527.147949,3882.049561,210.968338,241.1630554,250.3117523,240.1600494,205.9383087,6.224205494,6.083424091,4.617812157,7.201640606,6.707538605
NP202200000378,NPGE81FL,NP,2022,378,NP2022DHS,929.2354126,993.7891235,1148.069824,1206.619995,1418.373047,35.38090134,22.67299271,20.91226196,38.25855255,32.44721222,16.68977165,16.52132034,17.21777725,16.42951393,15.66517067,11.87838554,12.05351543,12.51740551,12.0102005,12.02847195,4,2210.793213,0.34273392,0.337044954,0.333235085,0.348738194,0.358696014,9.22410202,9.121852875,8.844457626,9.24294281,9.583111763,28.5360775,12,0.871325076,10.76867485,10.60647583,11.49314213,11.05881977,10.64824486,34.33816147,4.884291649,27.82213593,0.684408903,10.44229603,17.28077316,17.40620613,18.36779594,17.36349869,17.17565155,11.31150246,11.35073757,12.08068562,11.33324718,11.13780403,5.391536713,5.344835281,5.839192867,5.338758469,5.129948139,0,4.847575665,4.691631794,5.768507004,5.688125134,5.631318569,2.889843702,2.854817629,2.939409733,2.864496469,2.876041651,102.2452774,64.72725677,61.46970367,109.5914993,93.3195343,1665.259888,1436.839355,1424.443237,1415.131714,1331.803833,6.334349155,7.550949097,11.49802494,16.10876656,18.46409798,19.71993446,18.81838036,18.49101448,17.5493412,14.65892792,9.773487091,7.076021671,605.0097656,121.8612976,119.8615494,115.6779785,105.1950531,116.1333771,602.4986572,719.9529419,781.1403198,783.4353027,702.2536621,31.98749161,38.22330475,41.47182465,41.59366989,37.28362274,6.749578953,6.52318573,5.312287331,8.454730988,7.571501732
NP202200000379,NPGE81FL,NP,2022,379,NP2022DHS,2336.844971,2748.249512,3254.703613,3672.676514,4263.92041,37.18532944,23.14702225,20.67420959,38.80771637,32.07392883,22.71284103,22.10864449,23.47229195,22.03718758,20.79322815,11.49908829,11.64804745,12.10546875,11.5585947,11.56302071,4,1697.754639,0.319225013,0.334075511,0.320833862,0.333259881,0.355212241,4.299921989,4.123189926,4.376250267,4.242278576,4.448580742,23.39770317,11,4.499924183,16.2866478,16.13489532,17.27395821,16.4374485,15.38333225,44.03010941,7.644846439,48.67715073,0.980361462,8.798996925,21.53424454,21.61093903,22.56536484,21.59960938,21.43658829,15.75208282,15.75546837,16.4841156,15.79140663,15.63906288,10.03203106,9.960416794,10.45833397,10.03580761,9.868619919,0,9.860454559,10.16114616,11.07562542,10.83770847,9.973436356,3.108203173,3.063411474,3.130208492,3.057421923,3.080468655,115.5795593,70.90885162,64.71458435,118.6515656,98.80273438,1916.747559,1375.373169,1408.934448,1437.309937,1548.49707,8.440770149,9.912401199,14.24234009,18.80926132,20.53736877,21.56242561,20.70208168,20.51217079,19.49038506,16.83736801,12.03165722,9.218664169,330.2910156,315.5933533,331.4681702,340.634613,320.1898193,349.1207275,2175.636963,2599.76709,2820.716309,2829.003418,2535.854492,115.415062,137.9146881,149.635788,150.0754089,134.5242004,6.384752274,6.208372116,4.817291737,7.623137951,6.999608994
NP202200000380,NPGE81FL,NP,2022,380,NP2022DHS,1387.796997,1649.142334,1787.477783,2000.411743,2212.821045,36.62026596,22.88613319,20.54887581,38.56857681,32.03549957,19.27108574,18.81821823,19.9653244,18.82362175,17.49726868,11.58198738,11.7378912,12.19557381,11.65633774,11.66035938,4,1993.859497,0.330196291,0.343853921,0.324599534,0.344535887,0.366404116,5.630367756,5.478042126,5.566828728,5.594543934,5.833265305,27.49464989,12,1.101592422,13.83683681,13.36408043,14.39368057,13.809659,12.83919907,34.81502533,4.931098461,34.55249405,0.860425413,9.150654793,20.33097458,20.41776657,21.37456703,20.39743996,20.22550583,14.50833321,14.51848984,15.24840832,14.54111767,14.37737274,8.744473457,8.675463676,9.175231934,8.73311615,8.557017326,0,8.402587891,7.90994215,8.822036743,8.795694351,8.181128502,3.045211315,3.002502918,3.074884415,3.00096941,3.021961927,111.5164566,68.71568298,63.18541718,115.7431183,96.81005859,1963.334839,1453.662109,1486.17334,1546.243042,1620.380005,7.623940468,8.998169899,13.19411087,17.74996948,19.77103996,20.90330505,19.99000931,19.77132797,18.77173042,16.00138283,11.1815958,8.411260605,575.6933594,191.5826111,198.904129,192.8334045,174.3990784,181.1810608,1137.811035,1359.621948,1475.173584,1479.507568,1326.197021,60.38375092,72.15528107,78.28761292,78.5176239,70.38141632,6.475044727,6.290371895,4.931411743,7.84621954,7.14739275
NP202200000381,NPGE81FL,NP,2022,381,NP2022DHS,1296.581787,1412.857666,1640.982422,1829.114502,2000.646851,37.17212296,23.84923172,21.02362251,38.85348511,33.11339188,24.96465874,25.0496521,25.20687485,24.29187393,23.26336288,11.50143242,11.65581608,12.09947968,11.58750057,11.62174511,4,1154.118286,0.315584481,0.307035774,0.320731074,0.32999149,0.345591336,3.25925374,3.035768032,3.440199614,3.247408867,3.466089249,34.70549774,12,2.73747015,19.36587143,19.77015686,19.99520874,19.16953087,18.23025894,53.75846481,6.973908901,47.61780167,0.417348683,6.711721897,22.69830704,22.78637123,23.72890663,22.7550354,22.59375,16.9139328,16.92669296,17.65056419,16.93259621,16.76467133,11.19292545,11.13055611,11.62942791,11.16358471,10.96805573,0,13.76708412,14.49065971,14.78354168,14.04718781,13.197155,3.145486116,3.103862762,3.180208445,3.101519108,3.11801219,116.9244003,74.0247345,66.8595047,120.5048218,103.247963,2048.747559,1515.450073,1499.932373,1483.622192,1660.915527,10.94379997,12.79480648,17.47415543,22.1659832,24.41073799,24.73871613,23.71533775,23.56536293,22.55825233,19.93173599,15.05300808,11.72235775,185.2685547,172.0102844,170.4056854,168.616745,159.4651184,163.8087158,1532.16687,1830.855469,1986.456299,1992.292358,1785.845825,81.18248749,97.00862122,105.2531967,105.5624237,94.62376404,6.15767765,5.972586632,4.638142109,7.411211014,6.80819416
NP202200000382,NPGE81FL,NP,2022,382,NP2022DHS,2533.56665,2860.608643,3116.358887,3805.604248,3977.556885,37.02654266,24.34449577,21.52503395,39.48384094,34.39535522,25.42045403,25.07625008,25.44437408,24.59520912,23.28697968,11.55039024,11.71901035,12.16197968,11.67083359,11.71653652,4,1094.566284,0.340974987,0.358440101,0.348040611,0.370373964,0.399276346,4.013281345,3.747330427,4.110963821,4.054596424,4.326888084,35.98662949,12,2.281365395,19.63721657,19.76369667,20.11807442,19.55916595,18.50859451,46.98063278,11.05228233,34.27468109,0.697144747,4.416237831,21.76393318,21.86901093,22.81015778,21.8119812,21.63541603,15.95455742,15.97773457,16.70091248,15.94752598,15.75703144,10.2071619,10.15000057,10.64817715,10.13476563,9.912500381,0,13.8539772,14.45114517,14.79177094,14.52312469,13.73020744,3.051041842,3.013932228,3.105208397,3.017838717,3.032942772,112.9695358,73.37265778,66.83971405,119.1558609,104.3191452,2213.507324,1674.943726,1630.317627,1619.693481,1735.80188,11.14993477,12.92934036,17.66608047,22.29220963,24.45883751,24.88968086,23.94074631,23.71446419,22.72953033,20.14793205,15.23277187,11.94311333,175.4912109,380.4188843,347.9283142,337.9686279,334.3306274,328.1484985,2491.399414,2937.248779,3146.531982,3118.001465,2763.297363,132.0078125,155.6313171,166.7202759,165.2085724,146.4144287,6.21451807,6.009114742,4.743281364,7.671315193,6.976250172
NP202200000383,NPGE81FL,NP,2022,383,NP2022DHS,1699.087891,1960.921387,2189.479736,2434.54126,2797.007813,36.54460907,24.05443192,21.64359093,39.53598022,34.35830688,23.85584641,23.089468,22.90224457,22.48657417,21.47899818,11.63266754,11.80797195,12.26769447,11.76708698,11.80000019,4,1423.837769,0.36196813,0.372747034,0.362938732,0.389282733,0.401500434,5.52003336,5.253606319,5.444798946,5.56737566,5.888627052,24.66765404,12,1.909977913,17.66476631,17.11092567,17.26743698,17.35618019,16.4308815,31.67033386,8.597601891,24.59402275,0.717966378,5.375185966,20.22458076,20.33763123,21.29036522,20.28288651,20.09318542,14.37197685,14.40102673,15.12738705,14.37086296,14.17154217,8.582567215,8.52799511,9.020616531,8.506408691,8.282841682,0,11.47368622,11.1323843,11.63262749,12.22578716,11.38276672,2.960330009,2.926982164,3.023900509,2.935677052,2.951041698,108.1841049,70.40688324,65.44805908,116.0648727,101.3927994,1850.793701,1452.259033,1438.238525,1437.20459,1462.775146,9.678834915,11.29044342,15.85426903,20.25410652,22.12329292,22.93997574,22.18715286,21.96664619,20.94573021,18.29506493,13.45048237,10.45073318,281.578125,236.7540588,237.1413574,231.8069916,212.8232727,229.6600189,1536.506836,1825.633789,1970.249634,1966.169067,1754.171265,81.47736359,96.80908966,104.4777298,104.2613525,93.01959991,6.395267487,6.193428993,4.967651844,7.998538494,7.231050491
NP202200000384,NPGE81FL,NP,2022,384,NP2022DHS,1282.521606,2165.046387,1607.7677,2363.224121,2591.167969,35.93781662,23.56668282,21.82335472,38.95001221,33.5177269,22.42693138,21.89791679,22.31315994,21.35493088,20.29655838,11.80529499,11.98138046,12.44596386,11.94726658,11.98402786,4,1659.460815,0.326010436,0.328013718,0.32868576,0.341311991,0.349417955,7.723554611,7.558128834,7.412816525,7.759661198,8.103571892,34.14275742,12,1.263934255,15.42967796,15.43220425,15.91710091,15.61013889,14.5396328,38.3058548,888.5929565,40.45612335,0.685418248,11.64394665,18.4582901,18.58598137,19.54713631,18.54535675,18.36236954,12.52270031,12.56471348,13.29552937,12.54487896,12.34674549,6.639887333,6.599088669,7.093967438,6.585720539,6.362760544,0,8.432424545,8.966493607,9.52104187,9.865346909,8.782707214,2.913975716,2.881119728,2.969618082,2.891406298,2.903819561,104.7219238,67.8984375,64.80702972,112.6203156,97.32942963,1706.184814,1382.207642,1400.49707,1364.561646,1379.932495,8.949838638,10.48174763,14.89250183,19.3315773,21.14667892,22.12050056,21.31153107,21.17038727,20.159935,17.45562172,12.61777878,9.686026573,285.3476563,272.2337646,264.0916748,237.5928955,208.1360779,214.3814087,1291.378418,1519.374634,1624.446899,1606.697021,1421.360962,68.50615692,80.60109711,86.17505646,85.23344421,75.40158081,6.637486935,6.411779404,5.24526453,8.277803421,7.458810806
NP202200000385,NPGE81FL,NP,2022,385,NP2022DHS,1858.488281,2239.542725,2209.946533,2882.191406,2872.842041,35.80545425,23.551157,22.07850838,38.8565979,33.39568329,20.50685692,19.99965286,20.34163284,19.49746513,18.51791382,11.86032963,12.03684902,12.5035162,12.00742245,12.04930592,4,1740.442505,0.318637341,0.318923444,0.314558148,0.331513375,0.343445837,8.30951786,8.169631004,7.922651768,8.344609261,8.697000504,31.10770416,12,1.740627885,13.72153378,13.83359337,14.38255215,14.12602425,13.04735851,31.42855453,4411.063477,22.36190033,3.267874241,4.068777084,17.98493958,18.11870766,19.08307457,18.08433151,17.90481758,12.02261353,12.07018185,12.80290794,12.05408001,11.85585976,6.109592438,6.075390816,6.571137428,6.063758373,5.838281631,0,6.936212063,7.667534828,8.423472404,8.754583359,7.576803207,2.899565935,2.867317677,2.953298569,2.878385544,2.889930487,103.8202744,67.52864838,65.20442963,111.8442764,96.51119995,1711.501221,1384.604492,1415.291504,1378.935303,1396.634155,7.935543537,9.354184151,13.60007668,18.07473564,20.0831604,21.21884918,20.34101677,20.14329529,19.16222954,16.38484955,11.52588749,8.670611382,313.4091797,302.9943848,283.3780212,278.4599915,265.0219116,248.6850128,2759.741943,3084.307861,3130.267578,2937.079346,2463.384033,146.4011688,163.6190186,166.0571289,155.8087158,130.679718,6.712773323,6.477491379,5.343537331,8.355009079,7.528168201
NP202200000386,NPGE81FL,NP,2022,386,NP2022DHS,4887.399414,4803.742188,4691.614258,4093.775635,4845.443848,36.26642609,23.99978256,22.14429474,39.31632996,34.0838089,23.34199524,22.64414215,23.12047386,21.97867012,21.20247078,11.73972797,11.91624737,12.38013649,11.88404274,11.92777824,4,1511.765625,0.316222489,0.324283957,0.318461448,0.335974872,0.349631011,6.668638706,6.464422226,6.419688702,6.713822365,7.058690548,32.13277054,12,1.574394226,16.17851639,16.38340378,16.5077095,16.22079277,15.24760151,35.40208817,4431.908691,27.20962906,3.885404587,3.978369951,19.28956985,19.41592979,20.37543488,19.37275887,19.19092941,13.38488197,13.42596912,14.15638065,13.40292263,13.20354462,7.536444187,7.495529652,7.990581989,7.477879047,7.248929501,0,9.015037537,10.12266254,9.894942284,10.46291637,9.292732239,2.934982777,2.902965784,2.994502306,2.913107634,2.926041603,106.4413376,69.67053986,66.31114197,114.5326996,99.73064423,1746.410522,1386.244019,1411.483521,1388.109497,1434.730469,8.865784645,10.38995838,14.74477959,19.21887779,20.96637726,21.95763397,21.15678215,21.04496193,20.02318192,17.38152313,12.56686401,9.631267548,248.3193359,650.5200195,608.0982056,500.8226013,376.6976013,419.8434753,2495.85376,2788.327637,2828.732422,2653.008057,2224.103516,132.3492889,147.85849,150.0010681,140.6828156,117.9390106,6.541754723,6.321588516,5.161037445,8.148527145,7.365807056
